시도교육청코드,시도교육청명,행정표준코드,학교명,식사코드,식사명,급식일자,급식인원수,요리명,원산지정보,칼로리정보,영양정보,수정일자
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250324,868.00,차조밥- <br/>어묵매운탕- (2.5.6.16)<br/>모듬견과조림(자율)- (2.4.5.14.19)<br/>상추깻잎겉절이(자율)- (5.6)<br/>과일요구르트샐러드(사바)- (1.5)<br/>캠핑모듬구이- (2.5.6.10.15.16)<br/>배추김치(자율)- ,"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",898.6 Kcal,탄수화물(g) : 112.5<br/>단백질(g) : 52.5<br/>지방(g) : 25.5<br/>비타민A(R.E) : 76.8<br/>티아민(mg) : 1.4<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 20.1<br/>칼슘(mg) : 158.9<br/>철분(mg) : 3.4,20250331
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250325,868.00,검정쌀밥- <br/>조갯살미역국- (5.18)<br/>풋마늘느타리무침(자율)- (5.6)<br/>알감자버터구이- (2)<br/>치킨(맛초킹소스)- (1.5.6.15)<br/>배추김치(자율)- ,"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",845.7 Kcal,탄수화물(g) : 119.6<br/>단백질(g) : 43.1<br/>지방(g) : 20.2<br/>비타민A(R.E) : 200.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 31.4<br/>칼슘(mg) : 205.6<br/>철분(mg) : 4.7,20250401
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250326,868.00,표고톳밥/양념장(자율)- (5.6)<br/>돈코츠라멘- (1.5.6.10.15.16.18)<br/>파프리카오이고추무침(자율)- (5)<br/>김말이강정- (5.6.12.16)<br/>배추김치(자율)- <br/>찰떡꼬치(초코맛)- (2.5.6)<br/>고구마라떼- (2),"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",877.1 Kcal,탄수화물(g) : 113.7<br/>단백질(g) : 42.4<br/>지방(g) : 28.6<br/>비타민A(R.E) : 342.8<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 1.9<br/>비타민C(mg) : 20.3<br/>칼슘(mg) : 389.2<br/>철분(mg) : 8.7,20250402
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250327,868.00,보리밥- <br/>등뼈감자탕- (5.10)<br/>꽁치김치조림- (5.6)<br/>사과연근샐러드(자율)- (1.5.16)<br/>비빔만두- (1.5.6.10.15.16.18)<br/>배추김치(자율)- <br/>물방울츄러스(27g)- (1.2.5.6),"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",862.4 Kcal,탄수화물(g) : 115.0<br/>단백질(g) : 34.7<br/>지방(g) : 28.4<br/>비타민A(R.E) : 187.3<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 32.1<br/>칼슘(mg) : 406.5<br/>철분(mg) : 8.3,20250403
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250328,868.00,김밥맛볶음밥- (1.2.5.6.10.15.16.18)<br/>가쓰오유부국- (2.5.6.16)<br/>돌나물오이생채(자율)- (5.6)<br/>허니로제떡볶이- (1.2.5.6.12.16.18)<br/>배추김치(자율)- <br/>포도(거봉/청포도)- ,"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",775.4 Kcal,탄수화물(g) : 137.7<br/>단백질(g) : 26.8<br/>지방(g) : 13.4<br/>비타민A(R.E) : 144.3<br/>티아민(mg) : 0.7<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 28.8<br/>칼슘(mg) : 202.5<br/>철분(mg) : 4.9,20250404
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250331,868.00,검정쌀밥- <br/>돈육뭇국(메밀)- (3.10)<br/>삼치살감자조림- (5.6)<br/>크리스피치킨샐러드- (1.2.5.6.12.15.17.18)<br/>애느타리깨소스무침(자율)- (5.6)<br/>구이김- <br/>배추김치(자율)- ,"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",858.6 Kcal,탄수화물(g) : 108.2<br/>단백질(g) : 47.3<br/>지방(g) : 23.1<br/>비타민A(R.E) : 112.5<br/>티아민(mg) : 0.8<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 14.3<br/>칼슘(mg) : 109.5<br/>철분(mg) : 3.0,20250407
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250401,862.00,발아현미밥- <br/>동태찌개- (5)<br/>청경채배무침(자율)- (5.6)<br/>돈육김치볶음/검정깨두부- (5.10)<br/>고구마그라탕- (2.5)<br/>배추김치(자율)- <br/>초코쌀과자- (2.5),"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",837.9 Kcal,탄수화물(g) : 118.2<br/>단백질(g) : 41.9<br/>지방(g) : 21.6<br/>비타민A(R.E) : 139.9<br/>티아민(mg) : 0.9<br/>리보플라빈(mg) : 5.1<br/>비타민C(mg) : 16.3<br/>칼슘(mg) : 423.6<br/>철분(mg) : 4.6,20250408
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250402,782.00,"찹쌀밥(면대체,자율)- <br/>스파게티(눈꽃치즈)- (1.2.5.6.10.12.13.16)<br/>마늘바게트- (1.2.5.6)<br/>참치김치찌개(자율)- (5)<br/>버섯샐러드(자율)- <br/>구이김(자율)- <br/>배추김치(자율)- <br/>블루코코스무디- (2)<br/>비트오이무피클(자율)- ","쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",833.8 Kcal,탄수화물(g) : 121.9<br/>단백질(g) : 30.9<br/>지방(g) : 24.4<br/>비타민A(R.E) : 168.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 28.7<br/>칼슘(mg) : 280.2<br/>철분(mg) : 4.1,20250409
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250403,782.00,"보리밥- <br/>감자양파국- (5)<br/>돼지고기수육- (5.10)<br/>골뱅이무침- (5.6)<br/>마농지(풋마늘,무말랭이)(자율)- (5.6)<br/>건도토리묵볶음(자율)- (5.6)<br/>배추김치(자율)- <br/>쌈(상추깻잎)(자율)- (5)","쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",876.5 Kcal,탄수화물(g) : 107.0<br/>단백질(g) : 58.3<br/>지방(g) : 22.4<br/>비타민A(R.E) : 157.4<br/>티아민(mg) : 1.3<br/>리보플라빈(mg) : 0.9<br/>비타민C(mg) : 21.3<br/>칼슘(mg) : 173.0<br/>철분(mg) : 4.5,20250410
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250404,782.00,채소비빔밥/달걀후라이- (1.5)<br/>시금치유부된장국- (5)<br/>우엉마늘조림(자율)- (5.6)<br/>치즈볼(2개)- (2.5.6)<br/>배추김치(자율)- <br/>딸기(하우스)- <br/>쿠키- (1.2.5.6.13),"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",854.7 Kcal,탄수화물(g) : 133.0<br/>단백질(g) : 31.7<br/>지방(g) : 21.2<br/>비타민A(R.E) : 325.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.6<br/>비타민C(mg) : 95.7<br/>칼슘(mg) : 240.1<br/>철분(mg) : 4.0,20250411
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250407,782.00,차조밥- <br/>돼지등뼈우거지국- (5.10)<br/>맛살숙주무침(자율)- <br/>코다리살강정- (5.6.12)<br/>배추김치(자율)- <br/>갈릭웨지감자- (2.5.6)<br/>망고스틱- ,"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",836.9 Kcal,탄수화물(g) : 126.3<br/>단백질(g) : 42.0<br/>지방(g) : 17.3<br/>비타민A(R.E) : 221.8<br/>티아민(mg) : 1.0<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 25.7<br/>칼슘(mg) : 221.3<br/>철분(mg) : 4.0,20250414
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250408,782.00,기장밥- <br/>대구살뭇국- <br/>돼지갈비구이- (5.6.10)<br/>꼬시래기쫄면무침- (5.6)<br/>쌈(양배추다시마)(자율)- (5)<br/>건새우애호박볶음(자율)- (5.9)<br/>배추김치(자율)- ,"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",917.4 Kcal,탄수화물(g) : 122.1<br/>단백질(g) : 52.2<br/>지방(g) : 21.7<br/>비타민A(R.E) : 78.8<br/>티아민(mg) : 1.1<br/>리보플라빈(mg) : 0.8<br/>비타민C(mg) : 20.0<br/>칼슘(mg) : 408.7<br/>철분(mg) : 5.0,20250415
T10,제주특별자치도교육청,9290088,제주중앙고등학교,2,중식,20250409,782.00,닭갈비덮밥- (5.6.15)<br/>팽이두부된장국- (5)<br/>더덕생채(자율)- <br/>배추김치(자율)- <br/>포테이토고르곤졸라피자- (1.2.5.6.16)<br/>한라봉감귤주스- (13),"쇠고기(종류) : 제주산한우<br/>쇠고기 식육가공품 : 국내산<br/>돼지고기 : 제주산<br/>돼지고기 식육가공품 : 국내산<br/>닭고기 : 제주산<br/>닭고기 식육가공품 : 국내산<br/>오리고기 : 국내산<br/>오리고기 가공품 : 국내산<br/>양고기 : 국내산<br/>양고기 식육가공품 : 국내산<br/>쌀 : 국내산<br/>쌀 가공품 : 국내산<br/>배추 : 국내산<br/>배추 가공품 : 국내산<br/>고춧가루 : 국내산<br/>고춧가루 가공품 : 국내산<br/>콩 : 국내산<br/>콩 가공품 : 국내산<br/>넙치 : 사용시 주간식단안내문에 표시<br/>조피볼락 : 아이슬란드산,에스토니아산,미국산<br/>참돔 : 국내산<br/>미꾸라지 : 사용시 주간식단안내문에 표시<br/>뱀장어 : 사용시 주간식단안내문에 표시<br/>낙지 : 국내산<br/>명태 : 미국산,러시아산<br/>고등어 : 국내산<br/>갈치 : 국내산<br/>오징어 : 국내산<br/>꽃게 : 국내산<br/>참조기 : 국내산<br/>다랑어 : 사용시 주간식단안내문에 표시<br/>다랑어 수산가공품 : 참치:원양산,가쓰오부시:필리핀산,인도네시아산<br/>아귀 : 국내산<br/>주꾸미 : 베트남산,인도네시아산<br/>가리비 : 사용시 주간식단안내문에 표시<br/>우렁쉥이 : 사용시 주간식단안내문에 표시<br/>전복 : 국내산<br/>방어 : 국내산<br/>부세 : 사용시 주간식단안내문에 표시<br/>비고 : ",841.0 Kcal,탄수화물(g) : 135.4<br/>단백질(g) : 41.8<br/>지방(g) : 13.9<br/>비타민A(R.E) : 126.2<br/>티아민(mg) : 0.6<br/>리보플라빈(mg) : 0.7<br/>비타민C(mg) : 8.4<br/>칼슘(mg) : 173.4<br/>철분(mg) : 3.3,20250416
